"2024-05-30 [restartedMain] INFO  com.bankapp.Bankapp02Application - Starting Bankapp02Application using Java 17.0.11 with PID 27944 (C:\oracle_spring_stuff_28_30_may_2024\springbootexamples\bankapp09-logging\target\classes started by busyc in C:\oracle_spring_stuff_28_30_may_2024\springbootexamples\bankapp09-logging)
2024-05-30T16:57:35.288+05:30  INFO 1280 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : Starting Bankapp02Application using Java 17.0.11 with PID 1280 (C:\oracle_spring_stuff_28_30_may_2024\springbootexamples\bankapp11-actuator\target\classes started by busyc in C:\oracle_spring_stuff_28_30_may_2024\springbootexamples\bankapp11-actuator)
2024-05-30T16:57:35.288+05:30  INFO 1280 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : The following 1 profile is active: "test"
2024-05-30T16:57:35.837+05:30  INFO 1280 --- [bankapp02] [restartedMain] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-05-30T16:57:35.859+05:30  INFO 1280 --- [bankapp02] [restartedMain] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 20 ms. Found 1 JPA repository interface.
2024-05-30T16:57:36.085+05:30  INFO 1280 --- [bankapp02] [restartedMain] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port 9090 (http)
2024-05-30T16:57:36.088+05:30  INFO 1280 --- [bankapp02] [restartedMain] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2024-05-30T16:57:36.088+05:30  INFO 1280 --- [bankapp02] [restartedMain] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.24]
2024-05-30T16:57:36.121+05:30  INFO 1280 --- [bankapp02] [restartedMain] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2024-05-30T16:57:36.121+05:30  INFO 1280 --- [bankapp02] [restartedMain] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 829 ms
2024-05-30T16:57:36.219+05:30  INFO 1280 --- [bankapp02] [restartedMain] com.zaxxer.hikari.HikariDataSource       : HikariPool-2 - Starting...
2024-05-30T16:57:36.222+05:30  INFO 1280 --- [bankapp02] [restartedMain] com.zaxxer.hikari.pool.HikariPool        : HikariPool-2 - Added connection conn10: url=jdbc:h2:mem:testdb user=SA
2024-05-30T16:57:36.222+05:30  INFO 1280 --- [bankapp02] [restartedMain] com.zaxxer.hikari.HikariDataSource       : HikariPool-2 - Start completed.
2024-05-30T16:57:36.223+05:30  INFO 1280 --- [bankapp02] [restartedMain] o.s.b.a.h2.H2ConsoleAutoConfiguration    : H2 console available at '/h2'. Database available at 'jdbc:h2:mem:testdb'
2024-05-30T16:57:36.369+05:30  INFO 1280 --- [bankapp02] [restartedMain] o.s.o.j.p.SpringPersistenceUnitInfo      : No LoadTimeWeaver setup: ignoring JPA class transformer
2024-05-30T16:57:36.456+05:30  INFO 1280 --- [bankapp02] [restartedMain] j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-05-30T16:57:36.768+05:30  WARN 1280 --- [bankapp02] [restartedMain] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-05-30T16:57:37.658+05:30  WARN 1280 --- [bankapp02] [restartedMain] o.s.b.d.a.OptionalLiveReloadServer       : Unable to start LiveReload server
2024-05-30T16:57:37.666+05:30  INFO 1280 --- [bankapp02] [restartedMain] o.s.b.a.e.web.EndpointLinksResolver      : Exposing 15 endpoints beneath base path '/actuator'
2024-05-30T16:57:37.736+05:30  INFO 1280 --- [bankapp02] [restartedMain] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port 9090 (http) with context path '/'
2024-05-30T16:57:37.752+05:30  INFO 1280 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : Started Bankapp02Application in 2.516 seconds (process running for 39.735)
2024-05-30T16:57:37.772+05:30  INFO 1280 --- [bankapp02] [restartedMain] .ConditionEvaluationDeltaLoggingListener : Condition evaluation unchanged
2024-05-30T16:57:42.415+05:30  INFO 1280 --- [bankapp02] [http-nio-9090-exec-2] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-05-30T16:57:42.415+05:30  INFO 1280 --- [bankapp02] [http-nio-9090-exec-2] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2024-05-30T16:57:42.418+05:30  INFO 1280 --- [bankapp02] [http-nio-9090-exec-2] o.s.web.servlet.DispatcherServlet        : Completed initialization in 3 ms
2024-05-30T16:57:42.576+05:30  WARN 1280 --- [bankapp02] [http-nio-9090-exec-3] .m.m.a.ExceptionHandlerExceptionResolver : Resolved [org.springframework.web.servlet.resource.NoResourceFoundException: No static resource favicon.ico.]
2024-05-30T16:58:22.730+05:30  INFO 1280 --- [bankapp02] [File Watcher] rtingClassPathChangeChangedEventListener : Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2024-05-30T16:58:22.743+05:30  INFO 1280 --- [bankapp02] [Thread-5] j.LocalContainerEntityManagerFactoryBean : Closing JPA EntityManagerFactory for persistence unit 'default'
2024-05-30T16:58:22.747+05:30  WARN 1280 --- [bankapp02] [Thread-5] o.s.b.f.support.DisposableBeanAdapter    : Invocation of destroy method failed on bean with name 'inMemoryDatabaseShutdownExecutor': org.h2.jdbc.JdbcSQLNonTransientConnectionException: Database is already closed (to disable automatic closing at VM shutdown, add ";DB_CLOSE_ON_EXIT=FALSE" to the db URL) [90121-224]
2024-05-30T16:58:22.748+05:30  INFO 1280 --- [bankapp02] [Thread-5] com.zaxxer.hikari.HikariDataSource       : HikariPool-2 - Shutdown initiated...
2024-05-30T16:58:22.750+05:30  INFO 1280 --- [bankapp02] [Thread-5] com.zaxxer.hikari.HikariDataSource       : HikariPool-2 - Shutdown completed.
2024-05-30T16:58:22.921+05:30  INFO 1280 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : Starting Bankapp02Application using Java 17.0.11 with PID 1280 (C:\oracle_spring_stuff_28_30_may_2024\springbootexamples\bankapp11-actuator\target\classes started by busyc in C:\oracle_spring_stuff_28_30_may_2024\springbootexamples\bankapp11-actuator)
2024-05-30T16:58:22.921+05:30  INFO 1280 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : The following 1 profile is active: "test"
2024-05-30T16:58:23.371+05:30  INFO 1280 --- [bankapp02] [restartedMain] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-05-30T16:58:23.379+05:30  INFO 1280 --- [bankapp02] [restartedMain] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 7 ms. Found 1 JPA repository interface.
2024-05-30T16:58:23.613+05:30  INFO 1280 --- [bankapp02] [restartedMain] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port 9090 (http)
2024-05-30T16:58:23.614+05:30  INFO 1280 --- [bankapp02] [restartedMain] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2024-05-30T16:58:23.614+05:30  INFO 1280 --- [bankapp02] [restartedMain] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.24]
2024-05-30T16:58:23.642+05:30  INFO 1280 --- [bankapp02] [restartedMain] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2024-05-30T16:58:23.643+05:30  INFO 1280 --- [bankapp02] [restartedMain] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 717 ms
2024-05-30T16:58:23.740+05:30  INFO 1280 --- [bankapp02] [restartedMain] com.zaxxer.hikari.HikariDataSource       : HikariPool-3 - Starting...
2024-05-30T16:58:23.748+05:30  INFO 1280 --- [bankapp02] [restartedMain] com.zaxxer.hikari.pool.HikariPool        : HikariPool-3 - Added connection conn20: url=jdbc:h2:mem:testdb user=SA
2024-05-30T16:58:23.749+05:30  INFO 1280 --- [bankapp02] [restartedMain] com.zaxxer.hikari.HikariDataSource       : HikariPool-3 - Start completed.
2024-05-30T16:58:23.749+05:30  INFO 1280 --- [bankapp02] [restartedMain] o.s.b.a.h2.H2ConsoleAutoConfiguration    : H2 console available at '/h2'. Database available at 'jdbc:h2:mem:testdb'
2024-05-30T16:58:23.867+05:30  INFO 1280 --- [bankapp02] [restartedMain] o.s.o.j.p.SpringPersistenceUnitInfo      : No LoadTimeWeaver setup: ignoring JPA class transformer
2024-05-30T16:58:23.938+05:30  INFO 1280 --- [bankapp02] [restartedMain] j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-05-30T16:58:24.196+05:30  WARN 1280 --- [bankapp02] [restartedMain] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-05-30T16:58:24.820+05:30  WARN 1280 --- [bankapp02] [restartedMain] o.s.b.d.a.OptionalLiveReloadServer       : Unable to start LiveReload server
2024-05-30T16:58:24.826+05:30  INFO 1280 --- [bankapp02] [restartedMain] o.s.b.a.e.web.EndpointLinksResolver      : Exposing 15 endpoints beneath base path '/actuator'
2024-05-30T16:58:24.883+05:30  INFO 1280 --- [bankapp02] [restartedMain] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port 9090 (http) with context path '/'
2024-05-30T16:58:24.896+05:30  INFO 1280 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : Started Bankapp02Application in 2.026 seconds (process running for 86.88)
2024-05-30T16:58:24.907+05:30  INFO 1280 --- [bankapp02] [restartedMain] .ConditionEvaluationDeltaLoggingListener : Condition evaluation unchanged
2024-05-30T16:59:11.130+05:30  INFO 1280 --- [bankapp02] [RMI TCP Connection(20)-127.0.0.1] inMXBeanRegistrar$SpringApplicationAdmin : Application shutdown requested.
2024-05-30T16:59:11.143+05:30  INFO 1280 --- [bankapp02] [RMI TCP Connection(20)-127.0.0.1] j.LocalContainerEntityManagerFactoryBean : Closing JPA EntityManagerFactory for persistence unit 'default'
2024-05-30T16:59:11.145+05:30  WARN 1280 --- [bankapp02] [RMI TCP Connection(20)-127.0.0.1] o.s.b.f.support.DisposableBeanAdapter    : Invocation of destroy method failed on bean with name 'inMemoryDatabaseShutdownExecutor': org.h2.jdbc.JdbcSQLNonTransientConnectionException: Database is already closed (to disable automatic closing at VM shutdown, add ";DB_CLOSE_ON_EXIT=FALSE" to the db URL) [90121-224]
2024-05-30T16:59:11.145+05:30  INFO 1280 --- [bankapp02] [RMI TCP Connection(20)-127.0.0.1] com.zaxxer.hikari.HikariDataSource       : HikariPool-3 - Shutdown initiated...
2024-05-30T16:59:11.146+05:30  INFO 1280 --- [bankapp02] [RMI TCP Connection(20)-127.0.0.1] com.zaxxer.hikari.HikariDataSource       : HikariPool-3 - Shutdown completed.
2024-05-30T16:59:20.332+05:30  INFO 11396 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : Starting Bankapp02Application using Java 17.0.11 with PID 11396 (C:\oracle_spring_stuff_28_30_may_2024\springbootexamples\bankapp11-actuator\target\classes started by busyc in C:\oracle_spring_stuff_28_30_may_2024\springbootexamples\bankapp11-actuator)
2024-05-30T16:59:20.336+05:30  INFO 11396 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : The following 1 profile is active: "test"
2024-05-30T16:59:20.458+05:30  INFO 11396 --- [bankapp02] [restartedMain] .e.DevToolsPropertyDefaultsPostProcessor : Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2024-05-30T16:59:20.458+05:30  INFO 11396 --- [bankapp02] [restartedMain] .e.DevToolsPropertyDefaultsPostProcessor : For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2024-05-30T16:59:22.564+05:30  INFO 11396 --- [bankapp02] [restartedMain] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-05-30T16:59:22.632+05:30  INFO 11396 --- [bankapp02] [restartedMain] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 55 ms. Found 1 JPA repository interface.
2024-05-30T16:59:23.759+05:30  INFO 11396 --- [bankapp02] [restartedMain] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port 9090 (http)
2024-05-30T16:59:23.776+05:30  INFO 11396 --- [bankapp02] [restartedMain] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2024-05-30T16:59:23.777+05:30  INFO 11396 --- [bankapp02] [restartedMain] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.24]
2024-05-30T16:59:23.871+05:30  INFO 11396 --- [bankapp02] [restartedMain] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2024-05-30T16:59:23.873+05:30  INFO 11396 --- [bankapp02] [restartedMain] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 3414 ms
2024-05-30T16:59:24.083+05:30  INFO 11396 --- [bankapp02] [restartedMain] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Starting...
2024-05-30T16:59:24.367+05:30  INFO 11396 --- [bankapp02] [restartedMain] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection conn0: url=jdbc:h2:mem:testdb user=SA
2024-05-30T16:59:24.371+05:30  INFO 11396 --- [bankapp02] [restartedMain] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Start completed.
2024-05-30T16:59:24.389+05:30  INFO 11396 --- [bankapp02] [restartedMain] o.s.b.a.h2.H2ConsoleAutoConfiguration    : H2 console available at '/h2'. Database available at 'jdbc:h2:mem:testdb'
2024-05-30T16:59:25.296+05:30  INFO 11396 --- [bankapp02] [restartedMain] o.s.o.j.p.SpringPersistenceUnitInfo      : No LoadTimeWeaver setup: ignoring JPA class transformer
2024-05-30T16:59:26.802+05:30  INFO 11396 --- [bankapp02] [restartedMain] j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-05-30T16:59:27.461+05:30  WARN 11396 --- [bankapp02] [restartedMain] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-05-30T16:59:28.975+05:30  WARN 11396 --- [bankapp02] [restartedMain] o.s.b.d.a.OptionalLiveReloadServer       : Unable to start LiveReload server
2024-05-30T16:59:28.987+05:30  INFO 11396 --- [bankapp02] [restartedMain] o.s.b.a.e.web.EndpointLinksResolver      : Exposing 15 endpoints beneath base path '/actuator'
2024-05-30T16:59:29.135+05:30  INFO 11396 --- [bankapp02] [restartedMain] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port 9090 (http) with context path '/'
2024-05-30T16:59:29.164+05:30  INFO 11396 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : Started Bankapp02Application in 9.583 seconds (process running for 10.835)
2024-05-30T16:59:29.889+05:30  INFO 11396 --- [bankapp02] [RMI TCP Connection(6)-127.0.0.1] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-05-30T16:59:29.889+05:30  INFO 11396 --- [bankapp02] [RMI TCP Connection(6)-127.0.0.1] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2024-05-30T16:59:29.891+05:30  INFO 11396 --- [bankapp02] [RMI TCP Connection(6)-127.0.0.1] o.s.web.servlet.DispatcherServlet        : Completed initialization in 2 ms
2024-05-30T17:01:57.615+05:30  INFO 11396 --- [bankapp02] [RMI TCP Connection(19)-127.0.0.1] inMXBeanRegistrar$SpringApplicationAdmin : Application shutdown requested.
2024-05-30T17:01:57.646+05:30  INFO 11396 --- [bankapp02] [RMI TCP Connection(19)-127.0.0.1] j.LocalContainerEntityManagerFactoryBean : Closing JPA EntityManagerFactory for persistence unit 'default'
2024-05-30T17:01:57.656+05:30  WARN 11396 --- [bankapp02] [RMI TCP Connection(19)-127.0.0.1] o.s.b.f.support.DisposableBeanAdapter    : Invocation of destroy method failed on bean with name 'inMemoryDatabaseShutdownExecutor': org.h2.jdbc.JdbcSQLNonTransientConnectionException: Database is already closed (to disable automatic closing at VM shutdown, add ";DB_CLOSE_ON_EXIT=FALSE" to the db URL) [90121-224]
2024-05-30T17:01:57.657+05:30  INFO 11396 --- [bankapp02] [RMI TCP Connection(19)-127.0.0.1] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown initiated...
2024-05-30T17:01:57.659+05:30  INFO 11396 --- [bankapp02] [RMI TCP Connection(19)-127.0.0.1] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown completed.
